cid;aid;product;period;act_age;act_cc;act_loaninc;app_income;app_loan_amount;app_n_installments;app_number_of_children;app_spendings;app_installment;app_char_branch;app_char_gender;app_char_job_code;app_char_marital_status;app_char_city;app_char_home_status;app_char_cars;act_call_cc;act_cins_n_loan;act_ccss_n_loan;act_call_n_loan;act_cins_seniority;act_cins_min_seniority;act_cins_n_loans_hist;act_cins_n_statC;act_cins_n_statB;act_cins_n_loans_act;act_cins_maxdue;act_cins_min_pninst;act_cins_min_lninst;act_cins_utl;act_cins_dueutl;act_cins_cc;act_ccss_seniority;act_ccss_min_seniority;act_ccss_n_loans_hist;act_ccss_n_statC;act_ccss_n_statB;act_ccss_n_loans_act;act_ccss_maxdue;act_ccss_min_pninst;act_ccss_min_lninst;act_ccss_utl;act_ccss_dueutl;act_ccss_cc;act_cus_active;act_CMaxI_Days;agr3_Mean_CMaxI_Days;ags3_Mean_CMaxI_Days;agr3_Max_CMaxI_Days;ags3_Max_CMaxI_Days;agr3_Min_CMaxI_Days;ags3_Min_CMaxI_Days;act_CMaxI_Due;agr3_Mean_CMaxI_Due;ags3_Mean_CMaxI_Due;agr3_Max_CMaxI_Due;ags3_Max_CMaxI_Due;agr3_Min_CMaxI_Due;ags3_Min_CMaxI_Due;act_CMaxC_Days;agr3_Mean_CMaxC_Days;ags3_Mean_CMaxC_Days;agr3_Max_CMaxC_Days;ags3_Max_CMaxC_Days;agr3_Min_CMaxC_Days;ags3_Min_CMaxC_Days;act_CMaxC_Due;agr3_Mean_CMaxC_Due;ags3_Mean_CMaxC_Due;agr3_Max_CMaxC_Due;ags3_Max_CMaxC_Due;agr3_Min_CMaxC_Due;ags3_Min_CMaxC_Due;act_CMaxA_Days;agr3_Mean_CMaxA_Days;ags3_Mean_CMaxA_Days;agr3_Max_CMaxA_Days;ags3_Max_CMaxA_Days;agr3_Min_CMaxA_Days;ags3_Min_CMaxA_Days;act_CMaxA_Due;agr3_Mean_CMaxA_Due;ags3_Mean_CMaxA_Due;agr3_Max_CMaxA_Due;ags3_Max_CMaxA_Due;agr3_Min_CMaxA_Due;ags3_Min_CMaxA_Due;act3_n_arrears;act3_n_arrears_days;act3_n_good_days;agr6_Mean_CMaxI_Days;ags6_Mean_CMaxI_Days;agr6_Max_CMaxI_Days;ags6_Max_CMaxI_Days;agr6_Min_CMaxI_Days;ags6_Min_CMaxI_Days;agr6_Mean_CMaxI_Due;ags6_Mean_CMaxI_Due;agr6_Max_CMaxI_Due;ags6_Max_CMaxI_Due;agr6_Min_CMaxI_Due;ags6_Min_CMaxI_Due;agr6_Mean_CMaxC_Days;ags6_Mean_CMaxC_Days;agr6_Max_CMaxC_Days;ags6_Max_CMaxC_Days;agr6_Min_CMaxC_Days;ags6_Min_CMaxC_Days;agr6_Mean_CMaxC_Due;ags6_Mean_CMaxC_Due;agr6_Max_CMaxC_Due;ags6_Max_CMaxC_Due;agr6_Min_CMaxC_Due;ags6_Min_CMaxC_Due;agr6_Mean_CMaxA_Days;ags6_Mean_CMaxA_Days;agr6_Max_CMaxA_Days;ags6_Max_CMaxA_Days;agr6_Min_CMaxA_Days;ags6_Min_CMaxA_Days;agr6_Mean_CMaxA_Due;ags6_Mean_CMaxA_Due;agr6_Max_CMaxA_Due;ags6_Max_CMaxA_Due;agr6_Min_CMaxA_Due;ags6_Min_CMaxA_Due;act6_n_arrears;act6_n_arrears_days;act6_n_good_days;agr9_Mean_CMaxI_Days;ags9_Mean_CMaxI_Days;agr9_Max_CMaxI_Days;ags9_Max_CMaxI_Days;agr9_Min_CMaxI_Days;ags9_Min_CMaxI_Days;agr9_Mean_CMaxI_Due;ags9_Mean_CMaxI_Due;agr9_Max_CMaxI_Due;ags9_Max_CMaxI_Due;agr9_Min_CMaxI_Due;ags9_Min_CMaxI_Due;agr9_Mean_CMaxC_Days;ags9_Mean_CMaxC_Days;agr9_Max_CMaxC_Days;ags9_Max_CMaxC_Days;agr9_Min_CMaxC_Days;ags9_Min_CMaxC_Days;agr9_Mean_CMaxC_Due;ags9_Mean_CMaxC_Due;agr9_Max_CMaxC_Due;ags9_Max_CMaxC_Due;agr9_Min_CMaxC_Due;ags9_Min_CMaxC_Due;agr9_Mean_CMaxA_Days;ags9_Mean_CMaxA_Days;agr9_Max_CMaxA_Days;ags9_Max_CMaxA_Days;agr9_Min_CMaxA_Days;ags9_Min_CMaxA_Days;agr9_Mean_CMaxA_Due;ags9_Mean_CMaxA_Due;agr9_Max_CMaxA_Due;ags9_Max_CMaxA_Due;agr9_Min_CMaxA_Due;ags9_Min_CMaxA_Due;act9_n_arrears;act9_n_arrears_days;act9_n_good_days;agr12_Mean_CMaxI_Days;ags12_Mean_CMaxI_Days;agr12_Max_CMaxI_Days;ags12_Max_CMaxI_Days;agr12_Min_CMaxI_Days;ags12_Min_CMaxI_Days;agr12_Mean_CMaxI_Due;ags12_Mean_CMaxI_Due;agr12_Max_CMaxI_Due;ags12_Max_CMaxI_Due;agr12_Min_CMaxI_Due;ags12_Min_CMaxI_Due;agr12_Mean_CMaxC_Days;ags12_Mean_CMaxC_Days;agr12_Max_CMaxC_Days;ags12_Max_CMaxC_Days;agr12_Min_CMaxC_Days;ags12_Min_CMaxC_Days;agr12_Mean_CMaxC_Due;ags12_Mean_CMaxC_Due;agr12_Max_CMaxC_Due;ags12_Max_CMaxC_Due;agr12_Min_CMaxC_Due;ags12_Min_CMaxC_Due;agr12_Mean_CMaxA_Days;ags12_Mean_CMaxA_Days;agr12_Max_CMaxA_Days;ags12_Max_CMaxA_Days;agr12_Min_CMaxA_Days;ags12_Min_CMaxA_Days;agr12_Mean_CMaxA_Due;ags12_Mean_CMaxA_Due;agr12_Max_CMaxA_Due;ags12_Max_CMaxA_Due;agr12_Min_CMaxA_Due;ags12_Min_CMaxA_Due;act12_n_arrears;act12_n_arrears_days;act12_n_good_days;act_CCss_Acp;act_CCss_All;act_CIns_Acp;act_CIns_All;act_CAll_Acp;act_CAll_All;act_CCss_Acp5y;act_CCss_All5y;act_CIns_Acp5y;act_CIns_All5y;act_CAll_Acp5y;act_CAll_All5y
421153;ins2008120500191;ins;200812;60;0.6128010139;0.8136882129;1578;1284;12;0;860;107;Radio-TV;Male;Retired;Maried;Medium;Owner;Owner;0.6128010139;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12217;ins2008120500193;ins;200812;80;0.6947245927;3.5050426687;2578;9036;36;0;1540;251;Fenitures;Female;Retired;Widowed;Medium;Owner;Owner;0.6947245927;1;0;1;337;132;4;4;0;;;;;;;;292;72;28;12;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;41;4;4;32;45;;1;;;;1
421154;ins2008120500201;ins;200812;69;0.9068181818;14.645454545;440;6444;36;0;220;179;Radio-TV;Female;Retired;Widowed;Big;Owner;Owner;0.9068181818;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95843;ins2008120500202;ins;200812;72;0.9458128079;5.4384236453;1015;5520;12;0;500;460;Computers;Female;Retired;Divorced;Medium;Owner;Owner;0.9458128079;1;0;1;268;268;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;
421155;ins2008120500211;ins;200812;41;0.635009311;5.1620111732;1074;5544;12;2;220;462;Fenitures;Male;Contract;Maried;Medium;Owner;Owner;0.635009311;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421156;ins2008120500221;ins;200812;61;1.9824046921;17.454545455;341;5952;12;0;180;496;Fenitures;Female;Retired;Divorced;Small;Owner;Owner;1.9824046921;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123589;ins2008120500233;ins;200812;65;0.3855247982;0.6712802768;3468;2328;24;0;1240;97;Fenitures;Female;Permanent;Maried;Small;Owner;Owner;0.3855247982;1;0;1;246;246;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;
421158;ins2008120500241;ins;200812;46;0.5866885785;1.8142974528;2434;4416;12;0;1060;368;Radio-TV;Male;Permanent;Maried;Small;Rental;Owner;0.5866885785;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421159;ins2008120500251;ins;200812;55;0.6204228984;1.2563176895;1939;2436;12;2;1000;203;Radio-TV;Female;Retired;Maried;Big;Owner;Owner;0.6204228984;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421160;ins2008120500261;ins;200812;57;0.6424384525;5.8522860492;1706;9984;24;0;680;416;Radio-TV;Female;Retired;Divorced;Small;Owner;Owner;0.6424384525;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421161;ins2008120500271;ins;200812;49;0.438038633;0.3352154532;3365;1128;12;0;1380;94;Radio-TV;Female;Permanent;Maried;Big;Rental;Owner;0.438038633;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101123;ins2008120500272;ins;200812;72;0.4159897392;2.0470286447;2339;4788;36;0;840;133;Fenitures;Male;Retired;Widowed;Small;Owner;Owner;0.4159897392;1;0;1;264;77;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;
421162;ins2008120500281;ins;200812;56;0.5620728929;2.5079726651;1756;4404;12;0;620;367;DiY;Male;Permanent;Divorced;Small;Owner;Owner;0.5620728929;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421163;ins2008120500291;ins;200812;47;0.5954653938;6.830548926;1676;11448;36;0;680;318;DiY;Female;Permanent;Divorced;Medium;Owner;Owner;0.5954653938;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10714;ins2008120500292;ins;200812;90;0.4042742654;2.3722172752;1123;2664;36;0;380;74;Fenitures;Female;Retired;Divorced;Big;Owner;Owner;0.4042742654;1;0;1;339;74;11;11;0;;;;;;;;308;26;34;13;21;;;;;;;;;;M;;M;;M;;;M;;M;;M;;;M;;M;;M;;;M;;M;;M;;;M;;M;;M;;;M;;M;;M;;0;0;0;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;0;0;0;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;6.6666666667;M;7;M;6;M;;M;;M;;M;6.6666666667;M;7;M;6;3;0;0;M;;M;;M;;M;;M;;M;;M;13;M;15;M;11;M;5.3333333333;M;7;M;3;M;13;M;15;M;11;M;5.3333333333;M;7;M;3;6;0;1;34;39;11;11;45;50;7;12;;;7;12
165493;ins2008120500293;ins;200812;71;0.7584994138;7.0480656506;1706;12024;36;0;960;334;DiY;Female;Retired;Widowed;Large;Owner;Owner;0.7584994138;1;0;1;211;211;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;
421164;ins2008120500301;ins;200812;48;0.417;1.884;2000;3768;12;0;520;314;DiY;Male;Permanent;Maried;Medium;Owner;Owner;0.417;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421165;ins2008120500311;ins;200812;54;0.1593710157;0.7649808755;2353;1800;24;0;300;75;DiY;Male;Permanent;Divorced;Large;Owner;No;0.1593710157;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421166;ins2008120500321;ins;200812;43;0.2439164042;0.9481820784;3493;3312;36;2;760;92;DiY;Male;Owner company;Divorced;Large;Rental;No;0.2439164042;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7422;ins2008120500322;ins;200812;67;0.8641339343;2.4880875724;1553;3864;12;1;1020;322;DiY;Male;Retired;Widowed;Large;Owner;Owner;0.998068255;1;1;2;341;33;12;12;0;;;;;;;;317;19;16;2;13;1;1;17;7;0.7083333333;0.0416666667;0.790727624;1;;M;;M;;M;;;M;;M;;M;;9;M;11;M;13;M;9;1;1;1;1;1;1;1;9;M;11;M;13;M;9;1;1;1;1;1;1;1;3;0;2;M;;M;;M;;M;;M;;M;;M;12.kwi;M;14;M;9;1;1;2;2;0;0;M;12.kwi;M;14;M;9;1;1;2;2;0;0;5;0;5;M;;M;;M;;M;;M;;M;;M;13.25;M;15;M;9;1;1;2;2;0;0;M;13.25;M;15;M;9;1;1;2;2;0;0;8;0;6;M;;M;;M;;M;;M;;M;;M;13;M;15;M;9;1;1;2;2;0;0;M;13;M;15;M;9;1;1;2;2;0;0;11;0;9;16;27;12;12;28;39;2;4;1;1;3;5
33117;ins2008120500323;ins;200812;77;0.5046863735;1.0382119683;1387;1440;24;0;640;60;DiY;Female;Retired;Divorced;Medium;Owner;Owner;0.5046863735;1;0;1;320;211;2;2;0;;;;;;;;292;194;3;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;2;2;5;5;;;;;;
421167;ins2008120500331;ins;200812;66;0.659025788;3.4383954155;698;2400;12;0;260;200;Computers;Male;Retired;Maried;Big;Owner;No;0.659025788;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421168;ins2008120500341;ins;200812;35;0.3229335494;0.6661264182;2468;1644;12;0;660;137;Fenitures;Female;Permanent;Single;Big;Owner;Owner;0.3229335494;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421169;ins2008120500351;ins;200812;42;0.3714788732;2.6267605634;1704;4476;12;2;260;373;Radio-TV;Female;Permanent;Maried;Medium;Owner;Owner;0.3714788732;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421170;ins2008120500361;ins;200812;56;0.2236390387;1.3653751839;2039;2784;24;0;340;116;Fenitures;Male;Permanent;Maried;Big;Owner;Owner;0.2236390387;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40039;ins2008120500363;ins;200812;69;0.6984866123;1.9557625146;859;1680;12;0;460;140;Fenitures;Male;Retired;Widowed;Large;Owner;No;0.6984866123;1;0;1;314;60;5;4;1;;;;;;;;224;145;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;4;5;5;7;9;;;1;1;1;1
421171;ins2008120500371;ins;200812;58;0.6183006536;8.5647058824;765;6552;24;0;200;273;Radio-TV;Male;Retired;Divorced;Medium;Owner;Owner;0.6183006536;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172471;ins2008120500373;ins;200812;79;0.564727955;2.8968105066;3198;9264;24;0;1420;386;DiY;Female;Retired;Divorced;Small;Owner;Owner;0.564727955;1;0;1;205;205;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;
421172;ins2008120500381;ins;200812;54;0.5864892528;2.1248720573;1954;4152;12;1;800;346;Computers;Female;Permanent;Maried;Big;Owner;Owner;0.5864892528;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421173;ins2008120500391;ins;200812;38;0.3587944921;0.3148869836;3849;1212;12;0;1280;101;Fenitures;Female;Permanent;Maried;Medium;Owner;No;0.3587944921;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40436;ins2008120500392;ins;200812;92;0.7885714286;3.0628571429;525;1608;12;0;280;134;Radio-TV;Male;Retired;Widowed;Medium;Owner;Owner;0.7885714286;1;0;1;314;88;4;4;0;;;;;;;;75;75;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;4;6;5;9;;2;;;;2
421174;ins2008120500401;ins;200812;56;0.8055105348;7.9935170178;617;4932;36;0;360;137;Fenitures;Female;Retired;Divorced;Big;Owner;Owner;0.8055105348;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85169;ins2008120500402;ins;200812;71;0.4808259587;0.6118836915;2373;1452;12;0;1020;121;Computers;Female;Retired;Divorced;Large;Owner;Owner;0.4808259587;1;0;1;277;277;1;0;1;;;;;;;;237;237;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;
42539;ins2008120500403;ins;200812;83;0.4942105263;0.6252631579;1900;1188;12;0;840;99;Fenitures;Male;Retired;Divorced;Small;Owner;Owner;0.4942105263;1;0;1;312;25;2;2;0;;;;;;;;;;;;;;;;;;;;;;M;;M;;M;;;M;;M;;M;;;M;;M;;M;;;M;;M;;M;;;M;;M;;M;;;M;;M;;M;;0;0;0;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;0;0;0;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;0;0;0;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;M;;0;0;0;;;2;2;2;2;;;1;1;1;1
421175;ins2008120500411;ins;200812;40;0.2057303205;0.2711564023;6771;1836;12;2;1240;153;Radio-TV;Female;Owner company;Maried;Medium;Owner;No;0.2057303205;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421176;ins2008120500421;ins;200812;47;0.3338688946;1.0719794344;3112;3336;24;0;900;139;Fenitures;Female;Owner company;Single;Small;Owner;Owner;0.3338688946;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
